revision	count	stack_root_to_leaf
candidate	7	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;herdr::protocol::render_ansi::write_sgr;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc;_xzm_free;mach_absolute_time
candidate	6	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::SgrModifier::canonical
candidate	5	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;_RNvNtNtCsitGFVNq7Ifu_4core5slice5ascii15is_ascii_simple
candidate	5	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;herdr::protocol::render_ansi::write_sgr;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc;xzm_segment_group_try_realloc_large_chunk;_xzm_segment_group_span_mark_smaller;_xzm_reclaim_mark_used_locked;mach_vm_reclaim_try_cancel;mach_absolute_time
candidate	5	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;std::io::default_write_fmt;_RNvMNtNtCsitGFVNq7Ifu_4core3fmt2rtNtB2_8Argument3fmt;_RNvMsa_NtCsitGFVNq7Ifu_4core3fmtNtB5_9Formatter12pad_integral
candidate	4	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15dealloc_nonnull;xzm_segment_group_free_chunk;_xzm_segment_group_segment_span_free_coalesce;_xzm_segment_group_span_mark_used;_xzm_reclaim_mark_used;mach_vm_reclaim_update_kernel_accounting;mach_vm_reclaim_update_kernel_accounting_trap
candidate	4	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;alloc::vec::Vec$LT$T$C$A$GT$::as_slice
candidate	4	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;alloc::raw_vec::RawVecInner$LT$A$GT$::non_null
candidate	4	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc;xzm_segment_group_try_realloc_large_chunk;_xzm_segment_group_span_mark_smaller;_xzm_reclaim_mark_used_locked;mach_vm_reclaim_try_cancel;mach_absolute_time
candidate	4	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;core::ptr::copy_nonoverlapping;compiler_rt.memcpy.copyRange4
candidate	4	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;herdr::protocol::render_ansi::write_sgr;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc
candidate	4	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;memcmp
candidate	4	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;std::io::default_write_fmt;_RNvMNtNtCsitGFVNq7Ifu_4core3fmt2rtNtB2_8Argument3fmt;_RNvXs3_NtNtNtCsitGFVNq7Ifu_4core3fmt3num3imptNtB9_7Display3fmt
candidate	4	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;std::io::default_write_fmt;_RNvMNtNtCsitGFVNq7Ifu_4core3fmt2rtNtB2_8Argument3fmt;_RNvXs3_NtNtNtCsitGFVNq7Ifu_4core3fmt3num3imptNtB9_7Display3fmt;_RNvMsa_NtCsitGFVNq7Ifu_4core3fmtNtB5_9Formatter12pad_integral
candidate	3	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15dealloc_nonnull;xzm_segment_group_free_chunk;_xzm_segment_group_segment_span_free_coalesce;_xzm_segment_group_span_mark_used;_xzm_reclaim_mark_used;_xzm_reclaim_mark_used_locked;mach_vm_reclaim_try_cancel;mach_absolute_time
candidate	3	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15dealloc_nonnull;xzm_segment_group_free_chunk;_xzm_segment_group_span_mark_free;_xzm_reclaim_mark_free;xzm_reclaim_mark_free_locked;mach_vm_reclaim_try_enter;mach_absolute_time
candidate	3	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc
candidate	3	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::cell_width
candidate	3	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc
candidate	3	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;std::io::default_write_fmt;_$LT$std..io..default_write_fmt..Adapter$LT$T$GT$$u20$as$u20$core..fmt..Write$GT$::write_str
candidate	3	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;std::io::default_write_fmt;_RNvMNtNtCsitGFVNq7Ifu_4core3fmt2rtNtB2_8Argument3fmt;_RNvXs3_NtNtNtCsitGFVNq7Ifu_4core3fmt3num3imptNtB9_7Display3fmt;alloc::raw_vec::RawVecInner$LT$A$GT$::capacity
candidate	2	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15dealloc_nonnull;xzm_segment_group_free_chunk;_xzm_segment_group_span_mark_free;_xzm_reclaim_mark_free;mach_vm_reclaim_update_kernel_accounting;mach_absolute_time
candidate	2	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;_$LT$core..option..Option$LT$T$GT$$u20$as$u20$core..cmp..PartialEq$GT$::eq
candidate	2	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;_RNvMs9_NtCsitGFVNq7Ifu_4core3numj12wrapping_sub
candidate	2	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve
candidate	2	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc;_xzm_free;mach_absolute_time
candidate	2	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve::do_reserve_and_handle
candidate	2	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;herdr::protocol::render_ansi::write_sgr;alloc::raw_vec::RawVecInner$LT$A$GT$::non_null
candidate	2	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;herdr::protocol::render_ansi::write_sgr;alloc::vec::Vec$LT$T$C$A$GT$::reserve
candidate	2	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;std::io::default_write_fmt;_RNvMNtNtCsitGFVNq7Ifu_4core3fmt2rtNtB2_8Argument3fmt;_RNvXs3_NtNtNtCsitGFVNq7Ifu_4core3fmt3num3imptNtB9_7Display3fmt;_RNvNvMsa_NtCsitGFVNq7Ifu_4core3fmtNtB7_9Formatter12pad_integral12write_prefix
candidate	2	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;std::io::default_write_fmt;_RNvMNtNtCsitGFVNq7Ifu_4core3fmt2rtNtB2_8Argument3fmt;_RNvXs3_NtNtNtCsitGFVNq7Ifu_4core3fmt3num3imptNtB9_7Display3fmt;core::ptr::copy_nonoverlapping;compiler_rt.memcpy.copyLessThan16
candidate	2	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;std::io::default_write_fmt;_RNvNtCsitGFVNq7Ifu_4core3fmt5write
candidate	2	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;std::io::default_write_fmt;_RNvNtCsitGFVNq7Ifu_4core3fmt5write;alloc::vec::Vec$LT$T$C$A$GT$::append_elements
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15dealloc_nonnull;_xzm_free_outlined
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;_$LT$usize$u20$as$u20$core..slice..index..SliceIndex$LT$$u5b$T$u5d$$GT$$GT$::index
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;core::ptr::drop_in_place$LT$core..result..Result$LT$$LP$$RP$$C$std..io..error..Error$GT$$GT$
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_RNvXNtNtNtCscEX5ZwinSox_3std3sys5alloc4unixNtNtB8_5alloc6SystemNtNtNtCsitGFVNq7Ifu_4core5alloc6global11GlobalAlloc7realloc
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc;<deduplicated_symbol>
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc;_xzm_xzone_free_freelist;mach_absolute_time
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc;xzm_segment_group_try_realloc_large_chunk;_xzm_segment_group_span_mark_smaller;_xzm_reclaim_mark_used_locked;mach_vm_reclaim_try_cancel
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc;xzm_segment_group_try_realloc_large_chunk;_xzm_segment_group_span_mark_smaller;mach_vm_reclaim_update_kernel_accounting;mach_absolute_time
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;xzm_malloc_zone_size
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;alloc::vec::Vec$LT$T$C$A$GT$::append_elements
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;herdr::protocol::render_ansi::write_sgr;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;DYLD-STUB$$realloc
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;herdr::protocol::render_ansi::write_sgr;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;herdr::protocol::render_ansi::write_sgr;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc;_xzm_free
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;herdr::protocol::render_ansi::write_sgr;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc;_xzm_malloc_large_huge
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;herdr::protocol::render_ansi::write_sgr;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc;_xzm_malloc_large_huge;xzm_segment_group_alloc_chunk
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;herdr::protocol::render_ansi::write_sgr;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc;_xzm_malloc_large_huge;xzm_segment_group_alloc_chunk;_xzm_segment_group_alloc_segment;_xzm_segment_group_init_segment
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;herdr::protocol::render_ansi::write_sgr;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc;_xzm_xzone_free_freelist;mach_absolute_time
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;herdr::protocol::render_ansi::write_sgr;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc;_xzm_xzone_malloc
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;herdr::protocol::render_ansi::write_sgr;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc;_xzm_xzone_malloc_tiny
candidate	1	herdr::protocol::render_ansi::tests::ansi_instruments_probe::_$u7b$$u7b$closure$u7d$$u7d$;herdr::protocol::render_ansi::BlitEncoder::encode;herdr::protocol::render_ansi::BlitEncoder::encode_inner;herdr::protocol::render_ansi::write_cell;herdr::protocol::render_ansi::write_sgr;alloc::raw_vec::RawVecInner$LT$A$GT$::reserve;alloc::raw_vec::RawVecInner$LT$A$GT$::grow_amortized;_RNvNtCsdBofyk9Yr2t_5alloc5alloc15realloc_nonnull;_realloc;_malloc_zone_realloc;xzm_realloc;xzm_segment_group_try_realloc_large_chunk;_xzm_segment_group_segment_span_free
